Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
727,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,14-Jan-25
728,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,15-Jan-25
729,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,16-Jan-25
730,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,17-Jan-25
731,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,18-Jan-25
732,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,19-Jan-25
733,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,20-Jan-25
734,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,21-Jan-25
735,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,22-Jan-25
736,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,9800,10000,9900,23-Jan-25
737,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,01-Feb-25
738,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,24-Jan-25
739,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,25-Jan-25
740,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,26-Jan-25
741,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,27-Jan-25
742,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,28-Jan-25
743,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,29-Jan-25
744,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,30-Jan-25
745,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,10100,10300,10200,31-Jan-25
746,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,03-Jan-25
747,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,06-Jan-25
748,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,07-Jan-25
749,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,08-Jan-25
750,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,10-Jan-25
751,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,13-Jan-25
752,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,14-Jan-25
753,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,15-Jan-25
754,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,16-Jan-25
755,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,17-Jan-25
756,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,21-Jan-25
757,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,22-Jan-25
758,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,23-Jan-25
759,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,24-Jan-25
760,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,27-Jan-25
761,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,28-Jan-25
762,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,29-Jan-25
763,Thoubal,Thoubal,Masur Dal,Masur Dal,FAQ,9500,10000,9750,31-Jan-25
764,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8040,8175,8100,09-Jan-25
765,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8050,8145,8100,08-Jan-25
766,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8050,8175,8125,10-Jan-25
767,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8050,8200,8150,16-Jan-25
768,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8050,8235,8150,02-Jan-25
769,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8065,8150,8100,30-Jan-25
770,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8065,8170,8120,13-Jan-25
771,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8065,8175,8120,04-Jan-25
772,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8065,8190,8130,01-Feb-25
773,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8065,8250,8170,27-Jan-25
774,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8070,8165,8135,15-Jan-25
775,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8070,8185,8125,14-Jan-25
776,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8070,8200,8125,31-Jan-25
777,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8075,8190,8130,06-Jan-25
778,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8090,8200,8165,20-Jan-25
779,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8120,8250,8165,17-Jan-25
780,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8120,8265,8170,18-Jan-25
781,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8125,8235,8165,28-Jan-25
782,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8125,8250,8170,21-Jan-25
783,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8125,8250,8180,24-Jan-25
784,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8135,8265,8175,22-Jan-25
785,Varanasi,Varanasi,Masur Dal,Masur Dal,FAQ,8140,8250,8175,03-Jan-25
